energy,theta,cx
11.61,66.0,100.4845
11.61,68.0,92.84495
11.61,70.0,85.54228
11.61,72.0,78.59656
11.61,74.0,72.01925
11.61,76.0,65.81441
11.61,78.0,59.98003
11.61,80.0,54.50969
11.61,82.0,49.39414
11.61,84.0,44.62284
11.61,86.0,40.18532
11.61,88.0,36.07221
11.61,90.0,32.27593
11.61,92.0,28.79107
11.61,94.0,25.61436
11.61,96.0,22.74441
11.61,98.0,20.18112
11.61,100.0,17.92509
11.61,102.0,15.97682
11.61,104.0,14.33608
11.61,106.0,13.00128
11.61,108.0,11.96913
11.61,110.0,11.23442
11.61,112.0,10.79006
11.61,114.0,10.62734
11.61,116.0,10.73634
11.61,118.0,11.10646
11.61,120.0,11.727
11.61,122.0,12.58777
11.61,124.0,13.67947
11.61,126.0,14.99409
11.61,128.0,16.525
11.61,130.0,18.26682
11.61,132.0,20.21515
11.61,134.0,22.36601
11.61,136.0,24.71514
11.61,138.0,27.25722
11.61,140.0,29.98497
11.61,142.0,32.88834
11.61,144.0,35.95375
11.61,146.0,39.16349
11.61,148.0,42.49531
11.61,150.0,45.92226
11.61,152.0,49.41276
11.61,154.0,52.93094
11.61,156.0,56.4372
11.61,158.0,59.88896
11.61,160.0,63.24163
11.61,162.0,66.44963
11.61,164.0,69.46748
11.61,166.0,72.25095
11.61,168.0,74.75817
11.61,170.0,76.95061
11.61,172.0,78.79403
11.61,174.0,80.2593
11.61,176.0,81.32307
11.61,178.0,81.96826
11.71,2.0,398419.7
11.71,4.0,23988.3
11.71,6.0,4675.111
11.71,8.0,1569.156
11.71,10.0,762.3169
11.71,12.0,487.2041
11.71,14.0,374.7272
11.71,16.0,321.9208
11.71,18.0,293.9691
11.71,20.0,277.3566
11.71,22.0,266.2565
11.71,24.0,257.9378
11.71,26.0,251.0276
11.71,28.0,244.7917
11.71,30.0,238.815
11.71,32.0,232.8506
11.71,34.0,226.746
11.71,36.0,220.4054
11.71,38.0,213.7702
11.71,40.0,206.8089
11.71,42.0,199.5113
11.71,44.0,191.8852
11.71,46.0,183.954
11.71,48.0,175.7549
11.71,50.0,167.3364
11.71,52.0,158.7561
11.71,54.0,150.0779
11.71,56.0,141.3695
11.71,58.0,132.6997
11.71,60.0,124.1348
11.71,62.0,115.7372
11.71,64.0,107.5627
11.71,66.0,99.65882
11.71,68.0,92.06416
11.71,70.0,84.80772
11.71,72.0,77.90916
11.71,74.0,71.37948
11.71,76.0,65.22214
11.71,78.0,59.43456
11.71,80.0,54.0097
11.71,82.0,48.93776
11.71,84.0,44.20773
11.71,86.0,39.80876
11.71,88.0,35.73122
11.71,90.0,31.9674
11.71,92.0,28.51184
11.71,94.0,25.36136
11.71,96.0,22.51466
11.71,98.0,19.97186
11.71,100.0,17.73372
11.71,102.0,15.80092
11.71,104.0,14.17337
11.71,106.0,12.84956
11.71,108.0,11.82623
11.71,110.0,11.09812
11.71,112.0,10.65805
11.71,114.0,10.49715
11.71,116.0,10.60534
11.71,118.0,10.97183
11.71,120.0,11.58579
11.71,122.0,12.43686
11.71,124.0,13.51569
11.71,126.0,14.81427
11.71,128.0,16.32603
11.71,130.0,18.04575
11.71,132.0,19.96924
11.71,134.0,22.09282
11.71,136.0,24.41255
11.71,138.0,26.92348
11.71,140.0,29.61872
11.71,142.0,32.48861
11.71,144.0,35.51996
11.71,146.0,38.69539
11.71,148.0,41.993
11.71,150.0,45.38612
11.71,152.0,48.84345
11.71,154.0,52.32935
11.71,156.0,55.80444
11.71,158.0,59.22637
11.71,160.0,62.55075
11.71,162.0,65.73219
11.71,164.0,68.72545
11.71,166.0,71.48652
11.71,168.0,73.97373
11.71,170.0,76.14877
11.71,172.0,77.97763
11.71,174.0,79.43136
11.71,176.0,80.48675
11.71,178.0,81.12687
11.81,2.0,391623.4
11.81,4.0,23565.94
11.81,6.0,4589.647
11.81,8.0,1540.018
11.81,10.0,748.6228
11.81,12.0,479.1536
11.81,14.0,369.1835
11.81,16.0,317.6671
11.81,18.0,290.4635
11.81,20.0,274.3308
11.81,22.0,263.566
11.81,24.0,255.4991
11.81,26.0,248.7889
11.81,28.0,242.7192
11.81,30.0,236.8846
11.81,32.0,231.0445
11.81,34.0,225.0499
11.81,36.0,218.8073
11.81,38.0,212.2596
11.81,40.0,205.3766
11.81,42.0,198.149
11.81,44.0,190.5856
11.81,46.0,182.7107
11.81,48.0,174.5624
11.81,50.0,166.1903
11.81,52.0,157.6529
11.81,54.0,149.0155
11.81,56.0,140.3467
11.81,58.0,131.716
11.81,60.0,123.1906
11.81,62.0,114.8336
11.81,64.0,106.7008
11.81,66.0,98.84034
11.81,68.0,91.29057
11.81,70.0,84.08035
11.81,72.0,77.22894
11.81,74.0,70.74686
11.81,76.0,64.63699
11.81,78.0,58.89615
11.81,80.0,53.51669
11.81,82.0,48.48825
11.81,84.0,43.79936
11.81,86.0,39.43879
11.81,88.0,35.39666
11.81,90.0,31.66512
11.81,92.0,28.23869
11.81,94.0,25.11425
11.81,96.0,22.29066
11.81,98.0,19.76819
11.81,100.0,17.5478
11.81,102.0,15.63035
11.81,104.0,14.01587
11.81,106.0,12.70295
11.81,108.0,11.68835
11.81,110.0,10.96676
11.81,112.0,10.5309
11.81,114.0,10.37176
11.81,116.0,10.47907
11.81,118.0,10.84187
11.81,120.0,11.44916
11.81,122.0,12.29045
11.81,124.0,13.35635
11.81,126.0,14.63881
11.81,128.0,16.13133
11.81,130.0,17.82886
11.81,132.0,19.72743
11.81,134.0,21.82361
11.81,136.0,24.11382
11.81,138.0,26.59348
11.81,140.0,29.25606
11.81,142.0,32.0923
11.81,144.0,35.08937
11.81,146.0,38.23026
11.81,148.0,41.49337
11.81,150.0,44.85233
11.81,152.0,48.27611
11.81,154.0,51.72932
11.81,156.0,55.17279
11.81,158.0,58.5644
11.81,160.0,61.85997
11.81,162.0,65.01433
11.81,164.0,67.98247
11.81,166.0,70.72061
11.81,168.0,73.18732
11.81,170.0,75.34453
11.81,172.0,77.15844
11.81,174.0,78.6003
11.81,176.0,79.64709
11.81,178.0,80.28199
11.91,2.0,384996.8
11.91,4.0,23153.97
11.91,6.0,4506.212
11.91,8.0,1511.533
11.91,10.0,735.2138
11.91,12.0,471.2574
11.91,14.0,363.7382
11.91,16.0,313.4844
11.91,18.0,287.0138
11.91,20.0,271.3517
11.91,22.0,260.9162
11.91,24.0,253.0966
11.91,26.0,246.5831
11.91,28.0,240.6765
11.91,30.0,234.9816
11.91,32.0,229.2634
11.91,34.0,223.3766
11.91,36.0,217.2299
11.91,38.0,210.7679
11.91,40.0,203.9615
11.91,42.0,196.8022
11.91,44.0,189.2999
11.91,46.0,181.4799
11.91,48.0,173.3812
11.91,50.0,165.0545
11.91,52.0,156.5594
11.91,54.0,147.9621
11.91,56.0,139.3323
11.91,58.0,130.7402
11.91,60.0,122.2541
11.91,62.0,113.9372
11.91,64.0,105.8462
11.91,66.0,98.02901
11.91,68.0,90.52409
11.91,70.0,83.36005
11.91,72.0,76.55577
11.91,74.0,70.12125
11.91,76.0,64.05881
11.91,78.0,58.36463
11.91,80.0,53.03047
11.91,82.0,48.04541
11.91,84.0,43.39751
11.91,86.0,39.07517
11.91,88.0,35.06827
11.91,90.0,31.36883
11.91,92.0,27.97136
11.91,94.0,24.87279
11.91,96.0,22.07214
11.91,98.0,19.56985
11.91,100.0,17.36707
11.91,102.0,15.46485
11.91,104.0,13.86334
11.91,106.0,12.56123
11.91,108.0,11.55527
11.91,110.0,10.84013
11.91,112.0,10.40841
11.91,114.0,10.25096
11.91,116.0,10.35732
11.91,118.0,10.71637
11.91,120.0,11.31693
11.91,122.0,12.14839
11.91,124.0,13.20128
11.91,126.0,14.46755
11.91,128.0,15.94078
11.91,130.0,17.61605
11.91,132.0,19.4896
11.91,134.0,21.55832
11.91,136.0,23.81893
11.91,138.0,26.26719
11.91,140.0,28.897
11.91,142.0,31.69944
11.91,144.0,34.66205
11.91,146.0,37.76817
11.91,148.0,40.99652
11.91,150.0,44.32103
11.91,152.0,47.71092
11.91,154.0,51.13104
11.91,156.0,54.54247
11.91,158.0,57.90329
11.91,160.0,61.16956
11.91,162.0,64.29635
11.91,164.0,67.23886
11.91,166.0,69.95357
11.91,168.0,72.39931
11.91,170.0,74.53826
11.91,172.0,76.33684
11.91,174.0,77.76654
11.91,176.0,78.8045
11.91,178.0,79.43404
12.01,2.0,378534.5
12.01,4.0,22752.04
12.01,6.0,4424.742
12.01,8.0,1483.684
12.01,10.0,722.0823
12.01,12.0,463.5121
12.01,14.0,358.3896
12.01,16.0,309.3718
12.01,18.0,283.6195
12.01,20.0,268.4192
12.01,22.0,258.3069
12.01,24.0,250.7302
12.01,26.0,244.4098
12.01,28.0,238.6635
12.01,30.0,233.1056
12.01,32.0,227.507
12.01,34.0,221.7258
12.01,36.0,215.6731
12.01,38.0,209.2949
12.01,40.0,202.5632
12.01,42.0,195.4707
12.01,44.0,188.0281
12.01,46.0,180.2616
12.01,48.0,172.2114
12.01,50.0,163.929
12.01,52.0,155.4753
12.01,54.0,146.9174
12.01,56.0,138.326
12.01,58.0,129.7722
12.01,60.0,121.325
12.01,62.0,113.0482
12.01,64.0,104.9988
12.01,66.0,97.22476
12.01,68.0,89.76464
12.01,70.0,82.64673
12.01,72.0,75.88954
12.01,74.0,69.50254
12.01,76.0,63.48745
12.01,78.0,57.83984
12.01,80.0,52.55086
12.01,82.0,47.60904
12.01,84.0,43.00196
12.01,86.0,38.71768
12.01,88.0,34.74582
12.01,90.0,31.07829
12.01,92.0,27.70958
12.01,94.0,24.63671
12.01,96.0,21.85883
12.01,98.0,19.37657
12.01,100.0,17.19128
12.01,102.0,15.30417
12.01,104.0,13.71554
12.01,106.0,12.42414
12.01,108.0,11.42677
12.01,110.0,10.71801
12.01,112.0,10.29037
12.01,114.0,10.13455
12.01,116.0,10.23993
12.01,118.0,10.59517
12.01,120.0,11.18895
12.01,122.0,12.01053
12.01,124.0,13.05035
12.01,126.0,14.30038
12.01,128.0,15.75426
12.01,130.0,17.40722
12.01,132.0,19.25571
12.01,134.0,21.2969
12.01,136.0,23.52783
12.01,138.0,25.94464
12.01,140.0,28.54156
12.01,142.0,31.31007
12.01,144.0,34.23807
12.01,146.0,37.30924
12.01,148.0,40.50261
12.01,150.0,43.79239
12.01,152.0,47.14808
12.01,154.0,50.53475
12.01,156.0,53.91373
12.01,158.0,57.24334
12.01,160.0,60.47984
12.01,162.0,63.57856
12.01,164.0,66.49496
12.01,166.0,69.18577
12.01,168.0,71.61009
12.01,170.0,73.73035
12.01,172.0,75.51325
12.01,174.0,76.93048
12.01,176.0,77.95938
12.01,178.0,78.58344
12.11,2.0,372231.0
12.11,4.0,22359.82
12.11,6.0,4345.176
12.11,8.0,1456.45
12.11,10.0,709.2212
12.11,12.0,455.9146
12.11,14.0,353.1361
12.11,16.0,305.3284
12.11,18.0,280.28
12.11,20.0,265.5326
12.11,22.0,255.7377
12.11,24.0,248.3996
12.11,26.0,242.2689
12.11,28.0,236.6799
12.11,30.0,231.2565
12.11,32.0,225.7751
12.11,34.0,220.0974
12.11,36.0,214.1366
12.11,38.0,207.8402
12.11,40.0,201.1815
12.11,42.0,194.1542
12.11,44.0,186.7697
12.11,46.0,179.0555
12.11,48.0,171.0525
12.11,50.0,162.8136
12.11,52.0,154.4004
12.11,54.0,145.8813
12.11,56.0,137.3277
12.11,58.0,128.8119
12.11,60.0,120.4033
12.11,62.0,112.1664
12.11,64.0,104.1584
12.11,66.0,96.42749
12.11,68.0,89.01211
12.11,70.0,81.9403
12.11,72.0,75.23015
12.11,74.0,68.8906
12.11,76.0,62.92278
12.11,78.0,57.32163
12.11,80.0,52.07768
12.11,82.0,47.17894
12.11,84.0,42.61251
12.11,86.0,38.36609
12.11,88.0,34.42908
12.11,90.0,30.79326
12.11,92.0,27.45313
12.11,94.0,24.40577
12.11,96.0,21.6505
12.11,98.0,19.18813
12.11,100.0,17.0202
12.11,102.0,15.14809
12.11,104.0,13.57224
12.11,106.0,12.29149
12.11,108.0,11.30262
12.11,110.0,10.60019
12.11,112.0,10.17659
12.11,114.0,10.02236
12.11,116.0,10.1267
12.11,118.0,10.47809
12.11,120.0,11.06505
12.11,122.0,11.8767
12.11,124.0,12.90343
12.11,126.0,14.13718
12.11,128.0,15.57167
12.11,130.0,17.20228
12.11,132.0,19.02568
12.11,134.0,21.0393
12.11,136.0,23.24051
12.11,138.0,25.62579
12.11,140.0,28.18976
12.11,142.0,30.92425
12.11,144.0,33.81752
12.11,146.0,36.85357
12.11,148.0,40.01176
12.11,150.0,43.26658
12.11,152.0,46.58776
12.11,154.0,49.94067
12.11,156.0,53.28683
12.11,158.0,56.5848
12.11,160.0,59.7911
12.11,162.0,62.8613
12.11,164.0,65.75112
12.11,166.0,68.41757
12.11,168.0,70.82003
12.11,170.0,72.92121
12.11,172.0,74.68807
12.11,174.0,76.09255
12.11,176.0,77.11219
12.11,178.0,77.73062
12.21,2.0,366081.2
12.21,4.0,21977.01
12.21,6.0,4267.455
12.21,8.0,1429.815
12.21,10.0,696.6239
12.21,12.0,448.4616
12.21,14.0,347.9762
12.21,16.0,301.3532
12.21,18.0,276.9948
12.21,20.0,262.6917
12.21,22.0,253.2083
12.21,24.0,246.1045
12.21,26.0,240.1601
12.21,28.0,234.7255
12.21,30.0,229.434
12.21,32.0,224.0675
12.21,34.0,218.491
12.21,36.0,212.6201
12.21,38.0,206.4037
12.21,40.0,199.8162
12.21,42.0,192.8523
12.21,44.0,185.5246
12.21,46.0,177.8613
12.21,48.0,169.9046
12.21,50.0,161.7081
12.21,52.0,153.3347
12.21,54.0,144.8536
12.21,56.0,136.3375
12.21,58.0,127.8591
12.21,60.0,119.4889
12.21,62.0,111.2917
12.21,64.0,103.3249
12.21,66.0,95.63712
12.21,68.0,88.26643
12.21,70.0,81.24066
12.21,72.0,74.57748
12.21,74.0,68.28531
12.21,76.0,62.36466
12.21,78.0,56.80983
12.21,80.0,51.61078
12.21,82.0,46.75493
12.21,84.0,42.22895
12.21,86.0,38.02019
12.21,88.0,34.11782
12.21,90.0,30.51351
12.21,92.0,27.20175
12.21,94.0,24.17973
12.21,96.0,21.4469
12.21,98.0,19.00427
12.21,100.0,16.85358
12.21,102.0,14.99637
12.21,104.0,13.43322
12.21,106.0,12.16304
12.21,108.0,11.18263
12.21,110.0,10.48648
12.21,112.0,10.06688
12.21,114.0,9.914198
12.21,116.0,10.01746
12.21,118.0,10.36498
12.21,120.0,10.94508
12.21,122.0,11.74678
12.21,124.0,12.76037
12.21,126.0,13.97782
12.21,128.0,15.39291
12.21,130.0,17.00115
12.21,132.0,18.79943
12.21,134.0,20.78546
12.21,136.0,22.95693
12.21,138.0,25.31066
12.21,140.0,27.84162
12.21,142.0,30.54202
12.21,144.0,33.40045
12.21,146.0,36.40126
12.21,148.0,39.5241
12.21,150.0,42.74373
12.21,152.0,46.03016
12.21,154.0,49.34899
12.21,156.0,52.66198
12.21,158.0,55.92794
12.21,160.0,59.10362
12.21,162.0,62.14486
12.21,164.0,65.00766
12.21,166.0,67.64932
12.21,168.0,70.0295
12.21,170.0,72.11122
12.21,172.0,73.86171
12.21,174.0,75.25316
12.21,176.0,76.26334
12.21,178.0,76.87602
12.31,2.0,360080.0
12.31,4.0,21603.31
12.31,6.0,4191.523
12.31,8.0,1403.762
12.31,10.0,684.2835
12.31,12.0,441.1501
12.31,14.0,342.9081
12.31,16.0,297.4454
12.31,18.0,273.7633
12.31,20.0,259.8961
12.31,22.0,250.7185
12.31,24.0,243.8446
12.31,26.0,238.0831
12.31,28.0,232.8001
12.31,30.0,227.6379
12.31,32.0,222.3839
12.31,34.0,216.9065
12.31,36.0,211.1234
12.31,38.0,204.9851
12.31,40.0,198.467
12.31,42.0,191.565
12.31,44.0,184.2926
12.31,46.0,176.679
12.31,48.0,168.7673
12.31,50.0,160.6122
12.31,52.0,152.2778
12.31,54.0,143.8342
12.31,56.0,135.355
12.31,58.0,126.9139
12.31,60.0,118.5817
12.31,62.0,110.424
12.31,64.0,102.4985
12.31,66.0,94.85359
12.31,68.0,87.52752
12.31,70.0,80.54773
12.31,72.0,73.93146
12.31,74.0,67.68656
12.31,76.0,61.81296
12.31,78.0,56.30431
12.31,80.0,51.14997
12.31,82.0,46.33683
12.31,84.0,41.85109
12.31,86.0,37.67978
12.31,88.0,33.81182
12.31,90.0,30.2388
12.31,92.0,26.95522
12.31,94.0,23.95835
12.31,96.0,21.2478
12.31,98.0,18.82478
12.31,100.0,16.6912
12.31,102.0,14.8488
12.31,104.0,13.29827
12.31,106.0,12.0386
12.31,108.0,11.0666
12.31,110.0,10.37669
12.31,112.0,9.961045
12.31,114.0,9.809888
12.31,116.0,9.912051
12.31,118.0,10.25566
12.31,120.0,10.82888
12.31,122.0,11.62061
12.31,124.0,12.62106
12.31,126.0,13.82219
12.31,128.0,15.21787
12.31,130.0,16.80373
12.31,132.0,18.57691
12.31,134.0,20.53535
12.31,136.0,22.67707
12.31,138.0,24.99923
12.31,140.0,27.49717
12.31,142.0,30.16343
12.31,144.0,32.98696
12.31,146.0,35.95242
12.31,148.0,39.03976
12.31,150.0,42.22402
12.31,152.0,45.47548
12.31,154.0,48.75995
12.31,156.0,52.03946
12.31,158.0,55.27304
12.31,160.0,58.41773
12.31,162.0,61.42961
12.31,164.0,64.26497
12.31,166.0,66.88142
12.31,168.0,69.23893
12.31,170.0,71.30082
12.31,172.0,73.03462
12.31,174.0,74.41278
12.31,176.0,75.41329
12.31,178.0,76.0201
12.41,2.0,354222.7
12.41,4.0,21238.43
12.41,6.0,4117.326
12.41,8.0,1378.273
12.41,10.0,672.1937
12.41,12.0,433.9771
12.41,14.0,337.9303
12.41,16.0,293.604
12.41,18.0,270.5849
12.41,20.0,257.1453
12.41,22.0,248.2678
12.41,24.0,241.6198
12.41,26.0,236.0377
12.41,28.0,230.9033
12.41,30.0,225.8679
12.41,32.0,220.7241
12.41,34.0,215.3436
12.41,36.0,209.6462
12.41,38.0,203.584
12.41,40.0,197.1337
12.41,42.0,190.292
12.41,44.0,183.0734
12.41,46.0,175.5082
12.41,48.0,167.6404
12.41,50.0,159.526
12.41,52.0,151.2298
12.41,54.0,142.8231
12.41,56.0,134.3803
12.41,58.0,125.976
12.41,60.0,117.6817
12.41,62.0,109.5633
12.41,64.0,101.6788
12.41,66.0,94.07684
12.41,68.0,86.79532
12.41,70.0,79.86144
12.41,72.0,73.29199
12.41,74.0,67.09426
12.41,76.0,61.26756
12.41,78.0,55.80494
12.41,80.0,50.69512
12.41,82.0,45.92447
12.41,84.0,41.47875
12.41,86.0,37.34465
12.41,88.0,33.51087
12.41,90.0,29.96893
12.41,92.0,26.71331
12.41,94.0,23.74141
12.41,96.0,21.05299
12.41,98.0,18.64943
12.41,100.0,16.53285
12.41,102.0,14.70517
12.41,104.0,13.16719
12.41,106.0,11.91798
12.41,108.0,10.95433
12.41,110.0,10.27063
12.41,112.0,9.858924
12.41,114.0,9.709266
12.41,116.0,9.810309
12.41,118.0,10.15
12.41,120.0,10.71633
12.41,122.0,11.49806
12.41,124.0,12.48537
12.41,126.0,13.67019
12.41,128.0,15.04645
12.41,130.0,16.60996
12.41,132.0,18.35804
12.41,134.0,20.28891
12.41,136.0,22.4009
12.41,138.0,24.69151
12.41,140.0,27.15642
12.41,142.0,29.78853
12.41,144.0,32.57711
12.41,146.0,35.50714
12.41,148.0,38.55887
12.41,150.0,41.70761
12.41,152.0,44.92388
12.41,154.0,48.17374
12.41,156.0,51.41948
12.41,158.0,54.62036
12.41,160.0,57.73368
12.41,162.0,60.71581
12.41,164.0,63.52334
12.41,166.0,66.11419
12.41,168.0,68.44865
12.41,170.0,70.49036
12.41,172.0,72.20716
12.41,174.0,73.57178
12.41,176.0,74.56244
12.41,178.0,75.16326
12.51,2.0,348504.8
12.51,4.0,20882.09
12.51,6.0,4044.81
12.51,8.0,1353.335
12.51,10.0,660.3483
12.51,12.0,426.9398
12.51,14.0,333.0414
12.51,16.0,289.8281
12.51,18.0,267.4589
12.51,20.0,254.4388
12.51,22.0,245.8559
12.51,24.0,239.4296
12.51,26.0,234.0236
12.51,28.0,229.035
12.51,30.0,224.1237
12.51,32.0,219.0877
12.51,34.0,213.8019
12.51,36.0,208.1882
12.51,38.0,202.2003
12.51,40.0,195.816
12.51,42.0,189.0329
12.51,44.0,181.8668
12.51,46.0,174.3487
12.51,48.0,166.5238
12.51,50.0,158.449
12.51,52.0,150.1903
12.51,54.0,141.8199
12.51,56.0,133.4132
12.51,58.0,125.0453
12.51,60.0,116.7887
12.51,62.0,108.7094
12.51,64.0,100.866
12.51,66.0,93.30678
12.51,68.0,86.06974
12.51,70.0,79.18169
12.51,72.0,72.65896
12.51,74.0,66.50828
12.51,76.0,60.72835
12.51,78.0,55.31156
12.51,80.0,50.24607
12.51,82.0,45.51768
12.51,84.0,41.11174
12.51,86.0,37.0146
12.51,88.0,33.21478
12.51,90.0,29.70368
12.51,92.0,26.47582
12.51,94.0,23.5287
12.51,96.0,20.86223
12.51,98.0,18.47801
12.51,100.0,16.37833
12.51,102.0,14.56527
12.51,104.0,13.03978
12.51,106.0,11.80097
12.51,108.0,10.84565
12.51,110.0,10.16814
12.51,112.0,9.76034
12.51,114.0,9.612164
12.51,116.0,9.712076
12.51,118.0,10.04783
12.51,120.0,10.60726
12.51,122.0,11.37901
12.51,124.0,12.35317
12.51,126.0,13.52168
12.51,128.0,14.87856
12.51,130.0,16.41974
12.51,132.0,18.14275
12.51,134.0,20.04609
12.51,136.0,22.12839
12.51,138.0,24.38748
12.51,140.0,26.81939
12.51,142.0,29.41734
12.51,144.0,32.17096
12.51,146.0,35.06552
12.51,148.0,38.08154
12.51,150.0,41.19463
12.51,152.0,44.37554
12.51,154.0,47.59058
12.51,156.0,50.80228
12.51,158.0,53.97015
12.51,160.0,57.05177
12.51,162.0,60.0038
12.51,164.0,62.78313
12.51,166.0,65.348
12.51,168.0,67.65905
12.51,170.0,69.68025
12.51,172.0,71.37976
12.51,174.0,72.7306
12.51,176.0,73.71122
12.51,178.0,74.30595
12.61,2.0,342921.9
12.61,4.0,20534.03
12.61,6.0,3973.925
12.61,8.0,1328.929
12.61,10.0,648.7412
12.61,12.0,420.0353
12.61,14.0,328.2397
12.61,16.0,286.1168
12.61,18.0,264.3848
12.61,20.0,251.7763
12.61,22.0,243.4825
12.61,24.0,237.2737
12.61,26.0,232.0405
12.61,28.0,227.1947
12.61,30.0,222.405
12.61,32.0,217.4745
12.61,34.0,212.2812
12.61,36.0,206.7492
12.61,38.0,200.8337
12.61,40.0,194.5135
12.61,42.0,187.7876
12.61,44.0,180.6724
12.61,46.0,173.2003
12.61,48.0,165.4172
12.61,50.0,157.3813
12.61,52.0,149.1593
12.61,54.0,140.8247
12.61,56.0,132.4535
12.61,58.0,124.1219
12.61,60.0,115.9026
12.61,62.0,107.8624
12.61,64.0,100.0598
12.61,66.0,92.54336
12.61,68.0,85.35072
12.61,70.0,78.50842
12.61,72.0,72.0323
12.61,74.0,65.92854
12.61,76.0,60.19519
12.61,78.0,54.82405
12.61,80.0,49.80265
12.61,82.0,45.1163
12.61,84.0,40.74989
12.61,86.0,36.68946
12.61,88.0,32.92334
12.61,90.0,29.44285
12.61,92.0,26.24254
12.61,94.0,23.32001
12.61,96.0,20.67534
12.61,98.0,18.31031
12.61,100.0,16.22742
12.61,102.0,14.42891
12.61,104.0,12.91585
12.61,106.0,11.68741
12.61,108.0,10.74039
12.61,110.0,10.06903
12.61,112.0,9.665129
12.61,114.0,9.518426
12.61,116.0,9.617198
12.61,118.0,9.949016
12.61,120.0,10.50155
12.61,122.0,11.26331
12.61,124.0,12.22434
12.61,126.0,13.37657
12.61,128.0,14.71409
12.61,130.0,16.23298
12.61,132.0,17.93098
12.61,134.0,19.80685
12.61,136.0,21.85952
12.61,138.0,24.08715
12.61,140.0,26.48609
12.61,142.0,29.04993
12.61,144.0,31.76858
12.61,146.0,34.62764
12.61,148.0,37.6079
12.61,150.0,40.68523
12.61,152.0,43.83063
12.61,154.0,47.01066
12.61,156.0,50.18808
12.61,158.0,53.32268
12.61,160.0,56.37229
12.61,162.0,59.29388
12.61,164.0,62.04466
12.61,166.0,64.58321
12.61,168.0,66.87051
12.61,170.0,68.87089
12.61,172.0,70.55283
12.61,174.0,71.88966
12.61,176.0,72.86008
12.61,178.0,73.44861
12.71,2.0,337469.6
12.71,4.0,20194.0
12.71,6.0,3904.624
12.71,8.0,1305.043
12.71,10.0,637.3666
12.71,12.0,413.2608
12.71,14.0,323.5238
12.71,16.0,282.4691
12.71,18.0,261.362
12.71,20.0,249.1572
12.71,22.0,241.1471
12.71,24.0,235.1517
12.71,26.0,230.088
12.71,28.0,225.3823
12.71,30.0,220.7116
12.71,32.0,215.8841
12.71,34.0,210.7812
12.71,36.0,205.3288
12.71,38.0,199.4837
12.71,40.0,193.2261
12.71,42.0,186.5557
12.71,44.0,179.4902
12.71,46.0,172.0627
12.71,48.0,164.3205
12.71,50.0,156.3225
12.71,52.0,148.1367
12.71,54.0,139.8372
12.71,56.0,131.5013
12.71,58.0,123.2056
12.71,60.0,115.0235
12.71,62.0,107.0222
12.71,64.0,99.26032
12.71,66.0,91.78651
12.71,68.0,84.63819
12.71,70.0,77.84155
12.71,72.0,71.41193
12.71,74.0,65.35493
12.71,76.0,59.66799
12.71,78.0,54.34228
12.71,80.0,49.36475
12.71,82.0,44.72017
12.71,84.0,40.39302
12.71,86.0,36.36903
12.71,88.0,32.63636
12.71,90.0,29.18624
12.71,92.0,26.01327
12.71,94.0,23.11514
12.71,96.0,20.49211
12.71,98.0,18.14615
12.71,100.0,16.07995
12.71,102.0,14.29591
12.71,104.0,12.79522
12.71,106.0,11.57711
12.71,108.0,10.63836
12.71,110.0,9.973146
12.71,112.0,9.573138
12.71,114.0,9.427903
12.71,116.0,9.525534
12.71,118.0,9.853417
12.71,120.0,10.39906
12.71,122.0,11.15085
12.71,124.0,12.09877
12.71,126.0,13.23476
12.71,128.0,14.55296
12.71,130.0,16.04962
12.71,132.0,17.72267
12.71,134.0,19.57114
12.71,136.0,21.59426
12.71,138.0,23.7905
12.71,140.0,26.15655
12.71,142.0,28.68631
12.71,144.0,31.37004
12.71,146.0,34.19359
12.71,148.0,37.13807
12.71,150.0,40.17956
12.71,152.0,43.28933
12.71,154.0,46.43418
12.71,156.0,49.57712
12.71,158.0,52.67818
12.71,160.0,55.6955
12.71,162.0,58.58633
12.71,164.0,61.30823
12.71,166.0,63.82013
12.71,168.0,66.08337
12.71,170.0,68.06263
12.71,172.0,69.72674
12.71,174.0,71.04934
12.71,176.0,72.00939
12.71,178.0,72.59162
12.81,2.0,332144.1
12.81,4.0,19861.74
12.81,6.0,3836.86
12.81,8.0,1281.663
12.81,10.0,626.219
12.81,12.0,406.6138
12.81,14.0,318.8922
12.81,16.0,278.8843
12.81,18.0,258.3898
12.81,20.0,246.5812
12.81,22.0,238.8494
12.81,24.0,233.0635
12.81,26.0,228.1659
12.81,28.0,223.5973
12.81,30.0,219.0431
12.81,32.0,214.3163
12.81,34.0,209.3015
12.81,36.0,203.9268
12.81,38.0,198.1503
12.81,40.0,191.9534
12.81,42.0,185.3371
12.81,44.0,178.3198
12.81,46.0,170.9359
12.81,48.0,163.2335
12.81,50.0,155.2726
12.81,52.0,147.1222
12.81,54.0,138.8575
12.81,56.0,130.5563
12.81,58.0,122.2962
12.81,60.0,114.1511
12.81,62.0,106.1886
12.81,64.0,98.46744
12.81,66.0,91.03619
12.81,68.0,83.93211
12.81,70.0,77.18102
12.81,72.0,70.79777
12.81,74.0,64.78737
12.81,76.0,59.14665
12.81,78.0,53.86615
12.81,80.0,48.93222
12.81,82.0,44.32914
12.81,84.0,40.04098
12.81,86.0,36.05317
